timestamp_ms,setpoint_v,sensor_v
4923010,2.1000,1.7963
4923510,2.1000,1.7922
4924010,2.1000,1.7922
4924510,2.1000,1.8027
4925010,2.1000,1.7890
4925510,2.1000,1.8011
4926010,2.1000,1.7947
4926510,2.1000,1.7995
4927010,2.1000,1.7979
4927510,2.1000,1.7834
4928010,2.1000,1.7898
4928510,2.1000,1.8124
4929010,2.1000,1.7979
4929510,2.1000,1.7922
4930010,2.1000,1.7955
4930510,2.1000,1.7922
4931010,2.1000,1.8027
4931510,2.1000,1.7874
4932010,2.1000,1.7785
4932510,2.1000,1.7898
4933010,2.1000,1.7906
4933510,2.1000,1.7971
4934010,2.1000,1.8051
4934510,2.1000,1.7898
4935010,2.1000,1.8051
4935510,2.1000,1.8035
4936010,2.1000,1.7938
4936510,2.1000,1.7914
4937010,2.1000,1.7922
4937510,2.1000,1.7922
4938010,2.1000,1.7971
4938510,2.1000,1.7922
4939010,2.1000,1.7963
4939510,2.1000,1.8011
4940010,2.1000,1.7906
4940510,2.1000,1.8003
4941010,2.1000,1.7922
4941510,2.1000,1.7906
4942010,2.1000,1.8027
4942510,2.1000,1.8035
4943010,2.1000,1.7922
4943510,2.1000,1.7914
4944010,2.1000,1.7898
4944510,2.1000,1.7963
4945010,2.1000,1.8011
4945510,2.1000,1.8180
4946010,2.1000,1.7689
4946510,2.1000,1.7890
4947010,2.1000,1.7947
4947510,2.1000,1.7922
4948010,2.1000,1.8027
4948510,2.1000,1.7898
4949010,2.1000,1.7922
4949510,2.1000,1.7922
4950010,2.1000,1.7930
4950510,2.1000,1.7689
4951010,2.1000,1.7922
4951510,2.1000,1.7979
4952010,2.1000,1.7963
4952510,2.1000,1.7938
4953010,2.1000,1.7914
4953510,2.1000,1.7922
4954010,2.1000,1.7922
4954510,2.1000,1.7906
4955010,2.1000,1.7914
4955510,2.1000,1.7922
4956010,2.1000,1.7938
4956510,2.1000,1.7947
4957010,2.1000,1.8067
4957510,2.1000,1.7922
4958010,2.1000,1.7995
4958510,2.1000,1.7874
4959010,2.1000,1.7930
4959510,2.1000,1.7971
4960010,2.1000,1.7898
4960510,2.1000,1.7922
4961010,2.1000,1.7930
4961510,2.1000,1.7963
