timestamp_ms,setpoint_v,sensor_v
55010,1.4000,0.8526
55510,1.4000,0.8550
56010,1.4000,0.8486
56510,1.4000,0.8582
57010,1.4000,0.8494
57510,1.4000,0.8607
58010,1.4000,0.8526
58510,1.4000,0.8639
59010,1.4000,0.8502
59510,1.4000,0.8599
60010,1.4000,0.8590
60510,1.4000,0.8623
61010,1.4000,0.8502
61510,1.4000,0.8510
62010,1.4000,0.8736
62510,1.4000,0.8526
63010,1.4000,0.8639
63510,1.4000,0.8558
64010,1.4000,0.8671
64510,1.4000,0.8607
65010,1.4000,0.8566
65510,1.4000,0.8462
66010,1.4000,0.8534
66510,1.4000,0.8566
67010,1.4000,0.8582
67510,1.4000,0.8534
68010,1.4000,0.8542
68510,1.4000,0.8470
69010,1.4000,0.8599
69510,1.4000,0.8518
70010,1.4000,0.8494
70510,1.4000,0.8599
71010,1.4000,0.8462
71510,1.4000,0.8453
72010,1.4000,0.8534
72510,1.4000,0.8397
73010,1.4000,0.8534
73510,1.4000,0.8510
74010,1.4000,0.8470
74510,1.4000,0.8631
75010,1.4000,0.8558
75510,1.4000,0.8623
76010,1.4000,0.8639
76510,1.4000,0.8639
77010,1.4000,0.8502
77510,1.4000,0.8526
78010,1.4000,0.8542
78510,1.4000,0.8470
79010,1.4000,0.8550
79510,1.4000,0.8687
80010,1.4000,0.8558
80510,1.4000,0.8631
81010,1.4000,0.8510
81510,1.4000,0.8655
82010,1.4000,0.8534
82510,1.4000,0.8590
83010,1.4000,0.8639
83510,1.4000,0.8687
84010,1.4000,0.8526
84510,1.4000,0.8599
85010,1.4000,0.8607
85510,1.4000,0.8590
86010,1.4000,0.8478
86510,1.4000,0.8558
87010,1.4000,0.8607
87510,1.4000,0.8623
88010,1.4000,0.8566
88510,1.4000,0.8599
89010,1.4000,0.8526
89510,1.4000,0.8590
90010,1.4000,0.8518
90510,1.4000,0.8599
91010,1.4000,0.8639
91510,1.4000,0.8566
92010,1.4000,0.8470
92510,1.4000,0.8558
93010,1.4000,0.8510
93510,1.4000,0.8486
94010,1.4000,0.8534
94510,1.4000,0.8558
95010,1.4000,0.8494
95510,1.4000,0.8518
96010,1.4000,0.8518
96510,1.4000,0.8590
97010,1.4000,0.8437
97510,1.4000,0.8421
98010,1.4000,0.8623
98510,1.4000,0.8397
99010,1.4000,0.8502
99510,1.4000,0.8574
100010,1.4000,0.8623
100510,1.4000,0.8599
101010,1.4000,0.8558
101510,1.4000,0.8655
102010,1.4000,0.8623
102510,1.4000,0.8590
103010,1.4000,0.8566
103510,1.4000,0.8623
104010,1.4000,0.8639
104510,1.4000,0.8566
105010,1.4000,0.8623
105510,1.4000,0.8631
106010,1.4000,0.8542
106510,1.4000,0.8244
107010,1.4000,0.8663
107510,1.4000,0.8590
108010,1.4000,0.8864
108510,1.4000,0.8494
109010,1.4000,0.8510
109510,1.4000,0.8518
110010,1.4000,0.8768
110510,1.4000,0.8381
111010,1.4000,0.8582
111510,1.4000,0.8590
112010,1.4000,0.8663
112510,1.4000,0.8558
113010,1.4000,0.8647
113510,1.4000,0.8534
114010,1.4000,0.8518
114510,1.4000,0.8574
115010,1.4000,0.8607
115510,1.4000,0.8558
116010,1.4000,0.8558
116510,1.4000,0.8566
117010,1.4000,0.8494
117510,1.4000,0.8623
118010,1.4000,0.8639
118510,1.4000,0.8639
119010,1.4000,0.8518
119510,1.4000,0.8494
120010,1.4000,0.8639
120510,1.4000,0.8631
121010,1.4000,0.8639
121510,1.4000,0.8615
122010,1.4000,0.8639
122510,1.4000,0.8518
123010,1.4000,0.8760
123510,1.4000,0.8631
124010,1.4000,0.8607
124510,1.4000,0.8800
125010,1.4000,0.8566
125510,1.4000,0.8615
126010,1.4000,0.8623
126510,1.4000,0.8744
127010,1.4000,0.8639
127510,1.4000,0.8663
128010,1.4000,0.8639
128510,1.4000,0.8639
129010,1.4000,0.8784
129510,1.4000,0.8639
130010,1.4000,0.8639
130510,1.4000,0.8719
131010,1.4000,0.8639
131510,1.4000,0.8647
132010,1.4000,0.8599
132510,1.4000,0.8607
133010,1.4000,0.8405
133510,1.4000,0.8639
134010,1.4000,0.8510
134510,1.4000,0.8566
135010,1.4000,0.8897
135510,1.4000,0.8776
136010,1.4000,0.8639
136510,1.4000,0.8631
137010,1.4000,0.8526
137510,1.4000,0.8639
138010,1.4000,0.8623
138510,1.4000,0.8510
139010,1.4000,0.8639
139510,1.4000,0.8808
140010,1.4000,0.8615
140510,1.4000,0.8639
141010,1.4000,0.8647
141510,1.4000,0.8647
142010,1.4000,0.8663
142510,1.4000,0.8437
143010,1.4000,0.8534
143510,1.4000,0.8607
144010,1.4000,0.8639
144510,1.4000,0.8703
145010,1.4000,0.8727
145510,1.4000,0.8623
146010,1.4000,0.8615
146510,1.4000,0.8687
147010,1.4000,0.8663
147510,1.4000,0.8687
148010,1.4000,0.8639
148510,1.4000,0.8768
149010,1.4000,0.8655
149510,1.4000,0.8687
150010,1.4000,0.8639
150510,1.4000,0.8655
151010,1.4000,0.8639
151510,1.4000,0.8663
152010,1.4000,0.8695
152510,1.4000,0.8639
153010,1.4000,0.8655
153510,1.4000,0.8639
154010,1.4000,0.8671
154510,1.4000,0.8623
155010,1.4000,0.8647
155510,1.4000,0.8856
156010,1.4000,0.8655
156510,1.4000,0.8623
157010,1.4000,0.8639
157510,1.4000,0.8639
158010,1.4000,0.8639
158510,1.4000,0.8631
159010,1.4000,0.8590
159510,1.4000,0.8590
160010,1.4000,0.8679
160510,1.4000,0.8639
161010,1.4000,0.8639
161510,1.4000,0.8744
162010,1.4000,0.8800
162510,1.4000,0.8623
163010,1.4000,0.8687
163510,1.4000,0.8655
164010,1.4000,0.8639
164510,1.4000,0.8502
165010,1.4000,0.8663
165510,1.4000,0.8647
166010,1.4000,0.8695
166510,1.4000,0.8679
167010,1.4000,0.8695
167510,1.4000,0.8768
168010,1.4000,0.8639
168510,1.4000,0.8647
169010,1.4000,0.8655
169510,1.4000,0.8534
170010,1.4000,0.8727
170510,1.4000,0.8639
171010,1.4000,0.8800
171510,1.4000,0.8889
172010,1.4000,0.8639
172510,1.4000,0.8744
173010,1.4000,0.8639
173510,1.4000,0.8639
174010,1.4000,0.8768
174510,1.4000,0.8776
175010,1.4000,0.8687
175510,1.4000,0.8671
176010,1.4000,0.8663
176510,1.4000,0.8695
177010,1.4000,0.8752
177510,1.4000,0.8534
178010,1.4000,0.8768
178510,1.4000,0.8655
179010,1.4000,0.8711
179510,1.4000,0.8695
180010,1.4000,0.8727
180510,1.4000,0.8639
181010,1.4000,0.8502
181510,1.4000,0.8736
182010,1.4000,0.8631
182510,1.4000,0.8816
183010,1.4000,0.8695
183510,1.4000,0.8719
184010,1.4000,0.8760
184510,1.4000,0.8824
185010,1.4000,0.8687
185510,1.4000,0.8768
186010,1.4000,0.8542
186510,1.4000,0.8695
187010,1.4000,0.8719
187510,1.4000,0.8679
188010,1.4000,0.8784
188510,1.4000,0.8784
189010,1.4000,0.8752
189510,1.4000,0.8760
190010,1.4000,0.8776
190510,1.4000,0.8687
191010,1.4000,0.8711
191510,1.4000,0.8599
192010,1.4000,0.8784
192510,1.4000,0.8719
193010,1.4000,0.8687
193510,1.4000,0.8768
194010,1.4000,0.8695
194510,1.4000,0.8679
195010,1.4000,0.8937
195510,1.4000,0.8687
196010,1.4000,0.8727
196510,1.4000,0.8727
197010,1.4000,0.8647
197510,1.4000,0.8768
198010,1.4000,0.8768
198510,1.4000,0.8768
199010,1.4000,0.8671
199510,1.4000,0.8768
200010,1.4000,0.8727
200510,1.4000,0.8776
201010,1.4000,0.8760
201510,1.4000,0.8695
202010,1.4000,0.8655
202510,1.4000,0.9001
203010,1.4000,0.8727
203510,1.4000,0.8768
204010,1.4000,0.8768
204510,1.4000,0.8744
205010,1.4000,0.8848
205510,1.4000,0.8639
206010,1.4000,0.8663
206510,1.4000,0.8776
207010,1.4000,0.8776
207510,1.4000,0.8744
208010,1.4000,0.8848
208510,1.4000,0.8768
209010,1.4000,0.8752
209510,1.4000,0.8897
210010,1.4000,0.8744
210510,1.4000,0.8752
211010,1.4000,0.8760
211510,1.4000,0.8768
212010,1.4000,0.8760
212510,1.4000,0.8711
213010,1.4000,0.8784
213510,1.4000,0.8889
214010,1.4000,0.8679
214510,1.4000,0.8768
215010,1.4000,0.8824
215510,1.4000,0.8816
216010,1.4000,0.8784
216510,1.4000,0.8816
217010,1.4000,0.8816
217510,1.4000,0.8744
218010,1.4000,0.8873
218510,1.4000,0.8792
219010,1.4000,0.8784
219510,1.4000,0.8808
220010,1.4000,0.8768
220510,1.4000,0.8784
221010,1.4000,0.8727
221510,1.4000,0.8856
222010,1.4000,0.8639
222510,1.4000,0.8873
223010,1.4000,0.8897
223510,1.4000,0.8768
224010,1.4000,0.8792
224510,1.4000,0.8768
225010,1.4000,0.8727
225510,1.4000,0.8768
226010,1.4000,0.8760
226510,1.4000,0.8719
227010,1.4000,0.8808
227510,1.4000,0.8784
228010,1.4000,0.8776
228510,1.4000,0.8881
229010,1.4000,0.8760
229510,1.4000,0.8832
230010,1.4000,0.8856
230510,1.4000,0.8808
231010,1.4000,0.8808
231510,1.4000,0.8881
232010,1.4000,0.8784
232510,1.4000,0.8881
233010,1.4000,0.8808
233510,1.4000,0.8381
234010,1.4000,0.8719
234510,1.4000,0.8639
235010,1.4000,0.8873
235510,1.4000,0.8816
236010,1.4000,0.8848
236510,1.4000,0.8784
237010,1.4000,0.8760
237510,1.4000,0.8816
238010,1.4000,0.8856
238510,1.4000,0.8889
239010,1.4000,0.8856
239510,1.4000,0.8832
240010,1.4000,0.8784
240510,1.4000,0.8873
241010,1.4000,0.8768
241510,1.4000,0.8792
242010,1.4000,0.8760
242510,1.4000,0.8937
243010,1.4000,0.8808
243510,1.4000,0.8889
244010,1.4000,0.8856
244510,1.4000,0.8889
245010,1.4000,0.8889
245510,1.4000,0.8784
246010,1.4000,0.8727
246510,1.4000,0.8744
247010,1.4000,0.8816
247510,1.4000,0.8881
248010,1.4000,0.8808
248510,1.4000,0.8905
249010,1.4000,0.8768
249510,1.4000,0.8889
250010,1.4000,0.8800
250510,1.4000,0.8816
251010,1.4000,0.8816
251510,1.4000,0.8864
252010,1.4000,0.8881
252510,1.4000,0.8792
253010,1.4000,0.8856
253510,1.4000,0.8840
254010,1.4000,0.8897
254510,1.4000,0.8840
255010,1.4000,0.8897
255510,1.4000,0.8808
256010,1.4000,0.8881
256510,1.4000,0.8961
257010,1.4000,0.8921
257510,1.4000,0.8897
258010,1.4000,0.8921
258510,1.4000,0.8800
259010,1.4000,0.8856
259510,1.4000,0.8873
260010,1.4000,0.8824
260510,1.4000,0.8856
261010,1.4000,0.8873
261510,1.4000,0.8921
262010,1.4000,0.8945
262510,1.4000,0.8816
263010,1.4000,0.8784
263510,1.4000,0.9042
264010,1.4000,0.8881
264510,1.4000,0.8864
265010,1.4000,0.9042
265510,1.4000,0.8889
266010,1.4000,0.8856
266510,1.4000,0.8897
267010,1.4000,0.8921
267510,1.4000,0.8889
268010,1.4000,0.8881
268510,1.4000,0.8792
269010,1.4000,0.8897
269510,1.4000,0.8969
270010,1.4000,0.8744
270510,1.4000,0.8953
271010,1.4000,0.8881
271510,1.4000,0.8889
272010,1.4000,0.8905
272510,1.4000,0.8824
273010,1.4000,0.8953
273510,1.4000,0.8824
274010,1.4000,0.8897
274510,1.4000,0.8897
275010,1.4000,0.8937
275510,1.4000,0.8897
276010,1.4000,0.8977
276510,1.4000,0.8977
277010,1.4000,0.8945
277510,1.4000,0.8897
278010,1.4000,0.9010
278510,1.4000,0.8873
279010,1.4000,0.8913
279510,1.4000,0.8848
280010,1.4000,0.8905
280510,1.4000,0.8897
281010,1.4000,0.8856
281510,1.4000,0.8897
282010,1.4000,0.8897
282510,1.4000,0.8897
283010,1.4000,0.8913
283510,1.4000,0.8808
284010,1.4000,0.8953
284510,1.4000,0.8977
285010,1.4000,0.8889
285510,1.4000,0.8905
286010,1.4000,0.8985
286510,1.4000,0.8905
287010,1.4000,0.8953
287510,1.4000,0.9155
288010,1.4000,0.8945
288510,1.4000,0.8921
289010,1.4000,0.8897
289510,1.4000,0.8993
290010,1.4000,0.9026
290510,1.4000,0.8913
291010,1.4000,0.8985
291510,1.4000,0.9001
292010,1.4000,0.8897
292510,1.4000,0.8985
293010,1.4000,0.8945
293510,1.4000,0.8905
294010,1.4000,0.8993
294510,1.4000,0.8945
295010,1.4000,0.8913
295510,1.4000,0.9026
296010,1.4000,0.9026
296510,1.4000,0.9018
297010,1.4000,0.8969
297510,1.4000,0.8897
298010,1.4000,0.9010
298510,1.4000,0.9018
299010,1.4000,0.9066
299510,1.4000,0.8824
300010,1.4000,0.8953
300510,1.4000,0.9106
301010,1.4000,0.9042
301510,1.4000,0.9114
302010,1.4000,0.8913
302510,1.4000,0.8993
303010,1.4000,0.8784
303510,1.4000,0.9010
304010,1.4000,0.9171
304510,1.4000,0.9050
305010,1.4000,0.9018
305510,1.4000,0.8897
306010,1.4000,0.9026
306510,1.4000,0.8969
307010,1.4000,0.9018
307510,1.4000,0.9018
308010,1.4000,0.9034
308510,1.4000,0.8961
309010,1.4000,0.8977
309510,1.4000,0.9042
310010,1.4000,0.9074
310510,1.4000,0.9098
311010,1.4000,0.8913
311510,1.4000,0.9034
312010,1.4000,0.8897
312510,1.4000,0.8921
313010,1.4000,0.9010
313510,1.4000,0.8969
314010,1.4000,0.8953
314510,1.4000,0.9042
315010,1.4000,0.9026
315510,1.4000,0.9050
316010,1.4000,0.9034
316510,1.4000,0.9010
317010,1.4000,0.8873
317510,1.4000,0.9171
318010,1.4000,0.9026
318510,1.4000,0.9042
319010,1.4000,0.9066
319510,1.4000,0.9050
320010,1.4000,0.8977
320510,1.4000,0.8945
321010,1.4000,0.8953
321510,1.4000,0.9001
322010,1.4000,0.9155
322510,1.4000,0.9034
323010,1.4000,0.9066
323510,1.4000,0.9010
324010,1.4000,0.9010
324510,1.4000,0.9106
325010,1.4000,0.8961
325510,1.4000,0.9034
326010,1.4000,0.8969
326510,1.4000,0.9066
327010,1.4000,0.9267
327510,1.4000,0.9001
328010,1.4000,0.9082
328510,1.4000,0.9106
329010,1.4000,0.9058
329510,1.4000,0.9026
330010,1.4000,0.9138
330510,1.4000,0.9001
331010,1.4000,0.8969
331510,1.4000,0.9042
332010,1.4000,0.9203
332510,1.4000,0.8985
333010,1.4000,0.9130
333510,1.4000,0.9001
334010,1.4000,0.9147
334510,1.4000,0.9001
335010,1.4000,0.9195
335510,1.4000,0.8945
336010,1.4000,0.8921
336510,1.4000,0.9010
337010,1.4000,0.8736
337510,1.4000,0.9138
338010,1.4000,0.9155
338510,1.4000,0.9155
339010,1.4000,0.9034
339510,1.4000,0.9074
340010,1.4000,0.9082
340510,1.4000,0.9147
341010,1.4000,0.9074
341510,1.4000,0.9235
342010,1.4000,0.9147
342510,1.4000,0.9235
343010,1.4000,0.9066
343510,1.4000,0.9122
344010,1.4000,0.9074
344510,1.4000,0.9267
345010,1.4000,0.9066
345510,1.4000,0.9074
346010,1.4000,0.9292
346510,1.4000,0.9122
347010,1.4000,0.9034
347510,1.4000,0.9138
348010,1.4000,0.9155
348510,1.4000,0.9082
349010,1.4000,0.9074
349510,1.4000,0.9018
350010,1.4000,0.9138
350510,1.4000,0.9042
351010,1.4000,0.9259
351510,1.4000,0.9082
352010,1.4000,0.9130
352510,1.4000,0.9114
353010,1.4000,0.9163
353510,1.4000,0.9364
354010,1.4000,0.9114
354510,1.4000,0.9155
355010,1.4000,0.9058
355510,1.4000,0.9155
356010,1.4000,0.9106
356510,1.4000,0.9114
357010,1.4000,0.9018
357510,1.4000,0.9163
358010,1.4000,0.9082
358510,1.4000,0.9074
359010,1.4000,0.9138
359510,1.4000,0.9106
360010,1.4000,0.9163
360510,1.4000,0.9050
361010,1.4000,0.9098
361510,1.4000,0.9179
362010,1.4000,0.9114
362510,1.4000,0.9155
363010,1.4000,0.9195
363510,1.4000,0.9018
364010,1.4000,0.9227
364510,1.4000,0.9155
365010,1.4000,0.9155
365510,1.4000,0.9155
366010,1.4000,0.9147
366510,1.4000,0.9195
367010,1.4000,0.9211
367510,1.4000,0.9155
368010,1.4000,0.9461
368510,1.4000,0.9155
369010,1.4000,0.9219
369510,1.4000,0.9163
370010,1.4000,0.8856
370510,1.4000,0.9147
371010,1.4000,0.9187
371510,1.4000,0.9421
372010,1.4000,0.9211
372510,1.4000,0.9155
373010,1.4000,0.9284
373510,1.4000,0.9042
374010,1.4000,0.9195
374510,1.4000,0.9179
375010,1.4000,0.9018
375510,1.4000,0.9187
376010,1.4000,0.9235
376510,1.4000,0.9179
377010,1.4000,0.9211
377510,1.4000,0.9275
378010,1.4000,0.9259
378510,1.4000,0.9042
379010,1.4000,0.9163
379510,1.4000,0.9155
380010,1.4000,0.9114
380510,1.4000,0.9227
381010,1.4000,0.9195
381510,1.4000,0.9163
382010,1.4000,0.8897
382510,1.4000,0.9211
383010,1.4000,0.9155
383510,1.4000,0.9243
384010,1.4000,0.9211
384510,1.4000,0.9275
385010,1.4000,0.9284
385510,1.4000,0.9147
386010,1.4000,0.9324
386510,1.4000,0.9203
387010,1.4000,0.9171
387510,1.4000,0.9211
388010,1.4000,0.9034
388510,1.4000,0.9195
389010,1.4000,0.9171
389510,1.4000,0.9251
390010,1.4000,0.9163
390510,1.4000,0.9284
391010,1.4000,0.8945
391510,1.4000,0.9147
392010,1.4000,0.9066
392510,1.4000,0.9171
393010,1.4000,0.9235
393510,1.4000,0.9243
394010,1.4000,0.9259
394510,1.4000,0.9147
395010,1.4000,0.9267
395510,1.4000,0.9324
396010,1.4000,0.9138
396510,1.4000,0.9211
397010,1.4000,0.9251
397510,1.4000,0.8993
398010,1.4000,0.9066
398510,1.4000,0.9251
399010,1.4000,0.9284
399510,1.4000,0.9275
400010,1.4000,0.9235
400510,1.4000,0.9284
401010,1.4000,0.9292
401510,1.4000,0.9155
402010,1.4000,0.9300
402510,1.4000,0.9203
403010,1.4000,0.9251
403510,1.4000,0.9292
404010,1.4000,0.9412
404510,1.4000,0.9195
405010,1.4000,0.9243
405510,1.4000,0.9227
406010,1.4000,0.9267
406510,1.4000,0.9235
407010,1.4000,0.9284
407510,1.4000,0.9179
408010,1.4000,0.9284
408510,1.4000,0.9227
409010,1.4000,0.9195
409510,1.4000,0.9284
410010,1.4000,0.9267
410510,1.4000,0.9211
411010,1.4000,0.9227
411510,1.4000,0.9292
412010,1.4000,0.9251
412510,1.4000,0.9324
413010,1.4000,0.9284
413510,1.4000,0.9275
414010,1.4000,0.9372
414510,1.4000,0.9211
415010,1.4000,0.9388
415510,1.4000,0.9211
416010,1.4000,0.9412
416510,1.4000,0.9163
417010,1.4000,0.9227
417510,1.4000,0.9292
418010,1.4000,0.9155
418510,1.4000,0.9275
419010,1.4000,0.9340
419510,1.4000,0.9195
420010,1.4000,0.9396
420510,1.4000,0.9284
421010,1.4000,0.9300
421510,1.4000,0.9372
422010,1.4000,0.9412
422510,1.4000,0.9332
423010,1.4000,0.9340
423510,1.4000,0.9477
424010,1.4000,0.9284
424510,1.4000,0.9308
425010,1.4000,0.9275
425510,1.4000,0.9388
426010,1.4000,0.9324
426510,1.4000,0.9251
427010,1.4000,0.9340
427510,1.4000,0.9300
428010,1.4000,0.9356
428510,1.4000,0.9340
429010,1.4000,0.9275
429510,1.4000,0.9267
430010,1.4000,0.9300
430510,1.4000,0.9670
431010,1.4000,0.9284
431510,1.4000,0.9308
432010,1.4000,0.9300
432510,1.4000,0.9735
433010,1.4000,0.9308
433510,1.4000,0.9284
434010,1.4000,0.9372
434510,1.4000,0.9284
435010,1.4000,0.9300
435510,1.4000,0.9292
436010,1.4000,0.9243
436510,1.4000,0.9332
437010,1.4000,0.9267
437510,1.4000,0.9364
438010,1.4000,0.9372
438510,1.4000,0.9308
439010,1.4000,0.9308
439510,1.4000,0.9388
440010,1.4000,0.9300
440510,1.4000,0.9437
441010,1.4000,0.9308
441510,1.4000,0.9396
442010,1.4000,0.9372
442510,1.4000,0.9284
443010,1.4000,0.9284
443510,1.4000,0.9461
444010,1.4000,0.9412
444510,1.4000,0.9324
445010,1.4000,0.9292
445510,1.4000,0.9332
446010,1.4000,0.9396
446510,1.4000,0.9356
447010,1.4000,0.9275
447510,1.4000,0.9340
448010,1.4000,0.9429
448510,1.4000,0.9372
449010,1.4000,0.9380
449510,1.4000,0.9308
450010,1.4000,0.9284
450510,1.4000,0.9251
451010,1.4000,0.9340
451510,1.4000,0.9332
452010,1.4000,0.9372
452510,1.4000,0.9356
453010,1.4000,0.9429
453510,1.4000,0.9308
454010,1.4000,0.9155
454510,1.4000,0.9308
455010,1.4000,0.9340
455510,1.4000,0.9332
456010,1.4000,0.9356
456510,1.4000,0.9541
457010,1.4000,0.9412
457510,1.4000,0.9324
458010,1.4000,0.9316
458510,1.4000,0.9412
459010,1.4000,0.9533
459510,1.4000,0.9501
460010,1.4000,0.9412
460510,1.4000,0.9372
461010,1.4000,0.9404
461510,1.4000,0.9356
462010,1.4000,0.9388
462510,1.4000,0.9324
463010,1.4000,0.9340
463510,1.4000,0.9356
464010,1.4000,0.9372
464510,1.4000,0.9412
465010,1.4000,0.9340
465510,1.4000,0.9388
466010,1.4000,0.9469
466510,1.4000,0.9412
467010,1.4000,0.9461
467510,1.4000,0.9372
468010,1.4000,0.9372
468510,1.4000,0.9517
469010,1.4000,0.9388
469510,1.4000,0.9412
470010,1.4000,0.9437
470510,1.4000,0.9292
471010,1.4000,0.9396
471510,1.4000,0.9421
472010,1.4000,0.9211
472510,1.4000,0.9267
473010,1.4000,0.9429
473510,1.4000,0.9364
474010,1.4000,0.9404
474510,1.4000,0.9437
475010,1.4000,0.9404
475510,1.4000,0.9316
476010,1.4000,0.9332
476510,1.4000,0.9388
477010,1.4000,0.9509
477510,1.4000,0.9437
478010,1.4000,0.9372
478510,1.4000,0.9445
479010,1.4000,0.9396
479510,1.4000,0.9332
480010,1.4000,0.9421
480510,1.4000,0.9453
481010,1.4000,0.9412
481510,1.4000,0.9517
482010,1.4000,0.9429
482510,1.4000,0.9493
483010,1.4000,0.9558
483510,1.4000,0.9412
484010,1.4000,0.9469
484510,1.4000,0.9437
485010,1.4000,0.9485
485510,1.4000,0.9437
486010,1.4000,0.9453
486510,1.4000,0.9437
487010,1.4000,0.9493
487510,1.4000,0.9453
488010,1.4000,0.9412
488510,1.4000,0.9316
489010,1.4000,0.9437
489510,1.4000,0.9453
490010,1.4000,0.9396
490510,1.4000,0.9501
491010,1.4000,0.9469
491510,1.4000,0.9574
492010,1.4000,0.9356
492510,1.4000,0.9525
493010,1.4000,0.9501
493510,1.4000,0.9525
494010,1.4000,0.9388
494510,1.4000,0.9340
495010,1.4000,0.9469
495510,1.4000,0.9485
496010,1.4000,0.9461
496510,1.4000,0.9485
497010,1.4000,0.9412
497510,1.4000,0.9421
498010,1.4000,0.9533
498510,1.4000,0.9501
499010,1.4000,0.9654
499510,1.4000,0.9509
500010,1.4000,0.9445
500510,1.4000,0.9686
501010,1.4000,0.9332
501510,1.4000,0.9533
502010,1.4000,0.9566
502510,1.4000,0.9590
503010,1.4000,0.9856
503510,1.4000,0.9332
504010,1.4000,0.9485
504510,1.4000,0.9525
505010,1.4000,0.9501
505510,1.4000,0.9558
506010,1.4000,0.9485
506510,1.4000,0.9582
507010,1.4000,0.9469
507510,1.4000,0.9533
508010,1.4000,0.9501
508510,1.4000,0.9461
509010,1.4000,0.9412
509510,1.4000,0.9582
510010,1.4000,0.9461
510510,1.4000,0.9429
511010,1.4000,0.9501
511510,1.4000,0.9525
512010,1.4000,0.9356
512510,1.4000,0.9517
513010,1.4000,0.9549
513510,1.4000,0.9517
514010,1.4000,0.9517
514510,1.4000,0.9501
515010,1.4000,0.9493
515510,1.4000,0.9549
516010,1.4000,0.9517
516510,1.4000,0.9437
517010,1.4000,0.9501
517510,1.4000,0.9533
518010,1.4000,0.9549
518510,1.4000,0.9541
519010,1.4000,0.9412
519510,1.4000,0.9501
520010,1.4000,0.9501
520510,1.4000,0.9533
521010,1.4000,0.9533
521510,1.4000,0.9558
522010,1.4000,0.9461
522510,1.4000,0.9566
523010,1.4000,0.9549
523510,1.4000,0.9469
524010,1.4000,0.9445
524510,1.4000,0.9453
525010,1.4000,0.9509
525510,1.4000,0.9493
526010,1.4000,0.9437
526510,1.4000,0.9525
527010,1.4000,0.9566
527510,1.4000,0.9614
528010,1.4000,0.9525
528510,1.4000,0.9501
529010,1.4000,0.9533
529510,1.4000,0.9509
530010,1.4000,0.9437
530510,1.4000,0.9525
531010,1.4000,0.9493
531510,1.4000,0.9630
532010,1.4000,0.9549
532510,1.4000,0.9590
533010,1.4000,0.9453
533510,1.4000,0.9461
534010,1.4000,0.9533
534510,1.4000,0.9582
535010,1.4000,0.9574
535510,1.4000,0.9582
536010,1.4000,0.9582
