timestamp_ms,setpoint_v,sensor_v
1747836,1.6000,1.2281
1748336,1.6000,1.2289
1748836,1.6000,1.2273
1749336,1.6000,1.2249
1749836,1.6000,1.2362
1750336,1.6000,1.2346
1750836,1.6000,1.2007
1751336,1.6000,1.2249
1751836,1.6000,1.2305
1752336,1.6000,1.2837
1752836,1.6000,1.2241
1753336,1.6000,1.2241
1753836,1.6000,1.2289
1754336,1.6000,1.2249
1754836,1.6000,1.2265
1755336,1.6000,1.2362
1755836,1.6000,1.2233
1756336,1.6000,1.2241
1756836,1.6000,1.2305
1757336,1.6000,1.2241
1757836,1.6000,1.2265
1758336,1.6000,1.2265
1758836,1.6000,1.2257
1759336,1.6000,1.2273
1759836,1.6000,1.2249
1760336,1.6000,1.2297
1760836,1.6000,1.2297
1761336,1.6000,1.2370
1761836,1.6000,1.2330
1762336,1.6000,1.2297
1762836,1.6000,1.2338
1763336,1.6000,1.2297
1763836,1.6000,1.2249
1764336,1.6000,1.2370
1764836,1.6000,1.2297
1765336,1.6000,1.2314
1765836,1.6000,1.2273
1766336,1.6000,1.2370
1766836,1.6000,1.2297
1767336,1.6000,1.2265
1767836,1.6000,1.2330
1768336,1.6000,1.2354
1768836,1.6000,1.2370
1769336,1.6000,1.2370
1769836,1.6000,1.2362
1770336,1.6000,1.2297
1770836,1.6000,1.2370
1771336,1.6000,1.2330
1771836,1.6000,1.2177
1772336,1.6000,1.2370
1772836,1.6000,1.2281
1773336,1.6000,1.2249
1773836,1.6000,1.2297
1774336,1.6000,1.2354
1774836,1.6000,1.2370
1775336,1.6000,1.2370
1775836,1.6000,1.2338
1776336,1.6000,1.2305
1776836,1.6000,1.2273
1777336,1.6000,1.2265
1777836,1.6000,1.2346
1778336,1.6000,1.2257
1778836,1.6000,1.2217
1779336,1.6000,1.2257
1779836,1.6000,1.2305
1780336,1.6000,1.2249
1780836,1.6000,1.2305
1781336,1.6000,1.2297
1781836,1.6000,1.2305
1782336,1.6000,1.2281
1782836,1.6000,1.2289
1783336,1.6000,1.2273
1783836,1.6000,1.2305
1784336,1.6000,1.2370
1784836,1.6000,1.2547
1785336,1.6000,1.2370
1785836,1.6000,1.2338
1786336,1.6000,1.2370
1786836,1.6000,1.2297
1787336,1.6000,1.2547
1787836,1.6000,1.2370
1788336,1.6000,1.2273
1788836,1.6000,1.2338
1789336,1.6000,1.2330
1789836,1.6000,1.2193
1790336,1.6000,1.2104
1790836,1.6000,1.2265
1791336,1.6000,1.2305
1791836,1.6000,1.2370
1792336,1.6000,1.2362
1792836,1.6000,1.2370
1793336,1.6000,1.2330
1793836,1.6000,1.2370
1794336,1.6000,1.2209
1794836,1.6000,1.2305
1795336,1.6000,1.2281
1795836,1.6000,1.2322
1796336,1.6000,1.2305
1796836,1.6000,1.2217
1797336,1.6000,1.2370
1797836,1.6000,1.2273
1798336,1.6000,1.2370
1798836,1.6000,1.2265
1799336,1.6000,1.2289
1799836,1.6000,1.2370
1800336,1.6000,1.2362
1800836,1.6000,1.2370
1801336,1.6000,1.2273
1801836,1.6000,1.2338
1802336,1.6000,1.2297
1802836,1.6000,1.2297
1803336,1.6000,1.2370
1803836,1.6000,1.2370
1804336,1.6000,1.2362
1804836,1.6000,1.2209
1805336,1.6000,1.2370
1805836,1.6000,1.2330
1806336,1.6000,1.2362
1806836,1.6000,1.2257
1807336,1.6000,1.2370
1807836,1.6000,1.2273
1808336,1.6000,1.2305
1808836,1.6000,1.2346
1809336,1.6000,1.2370
1809836,1.6000,1.2289
1810336,1.6000,1.2362
1810836,1.6000,1.2370
1811336,1.6000,1.2273
1811836,1.6000,1.2370
1812336,1.6000,1.2370
1812836,1.6000,1.2370
1813336,1.6000,1.2249
1813836,1.6000,1.2338
1814336,1.6000,1.2362
1814836,1.6000,1.2338
1815336,1.6000,1.2249
1815836,1.6000,1.2249
1816336,1.6000,1.2249
1816836,1.6000,1.2370
1817336,1.6000,1.2354
1817836,1.6000,1.2660
1818336,1.6000,1.2346
1818836,1.6000,1.2370
1819336,1.6000,1.2305
1819836,1.6000,1.2370
1820336,1.6000,1.2346
1820836,1.6000,1.2330
1821336,1.6000,1.2322
1821836,1.6000,1.2370
1822336,1.6000,1.2370
1822836,1.6000,1.2241
1823336,1.6000,1.2330
1823836,1.6000,1.2362
1824336,1.6000,1.2338
1824836,1.6000,1.2241
1825336,1.6000,1.2265
1825836,1.6000,1.2370
1826336,1.6000,1.2346
1826836,1.6000,1.2370
1827336,1.6000,1.2354
1827836,1.6000,1.2370
1828336,1.6000,1.2249
1828836,1.6000,1.2370
1829336,1.6000,1.2370
1829836,1.6000,1.2346
1830336,1.6000,1.2305
1830836,1.6000,1.2322
1831336,1.6000,1.2370
1831836,1.6000,1.2370
1832336,1.6000,1.2370
1832836,1.6000,1.2289
1833336,1.6000,1.2370
1833836,1.6000,1.2370
1834336,1.6000,1.2265
1834836,1.6000,1.2257
1835336,1.6000,1.2322
1835836,1.6000,1.2370
1836336,1.6000,1.2354
1836836,1.6000,1.2330
1837336,1.6000,1.2297
1837836,1.6000,1.2257
1838336,1.6000,1.2354
1838836,1.6000,1.2338
1839336,1.6000,1.2354
1839836,1.6000,1.2362
1840336,1.6000,1.2370
1840836,1.6000,1.2370
1841336,1.6000,1.2370
1841836,1.6000,1.2273
1842336,1.6000,1.2370
1842836,1.6000,1.2370
1843336,1.6000,1.2305
1843836,1.6000,1.2346
1844336,1.6000,1.2362
1844836,1.6000,1.2370
1845336,1.6000,1.2370
1845836,1.6000,1.2370
1846336,1.6000,1.2370
1846836,1.6000,1.2346
1847336,1.6000,1.2354
1847836,1.6000,1.2257
1848336,1.6000,1.2370
1848836,1.6000,1.2370
1849336,1.6000,1.2370
1849836,1.6000,1.2370
1850336,1.6000,1.2370
1850836,1.6000,1.2370
1851336,1.6000,1.2370
1851836,1.6000,1.2370
1852336,1.6000,1.2523
1852836,1.6000,1.2636
1853336,1.6000,1.2370
1853836,1.6000,1.2370
1854336,1.6000,1.2370
1854836,1.6000,1.2370
1855336,1.6000,1.2370
1855836,1.6000,1.2233
1856336,1.6000,1.2370
1856836,1.6000,1.2370
1857336,1.6000,1.2289
1857836,1.6000,1.2370
1858336,1.6000,1.2338
1858836,1.6000,1.2539
1859336,1.6000,1.2201
1859836,1.6000,1.2531
1860336,1.6000,1.2370
1860836,1.6000,1.2370
1861336,1.6000,1.2249
1861836,1.6000,1.2370
1862336,1.6000,1.2297
1862836,1.6000,1.2370
1863336,1.6000,1.2370
1863836,1.6000,1.2346
1864336,1.6000,1.2370
1864836,1.6000,1.2370
1865336,1.6000,1.2305
1865836,1.6000,1.2370
1866336,1.6000,1.2660
1866836,1.6000,1.2370
1867336,1.6000,1.2370
1867836,1.6000,1.2265
1868336,1.6000,1.2370
1868836,1.6000,1.2330
1869336,1.6000,1.2370
1869836,1.6000,1.2781
1870336,1.6000,1.2370
1870836,1.6000,1.2370
1871336,1.6000,1.2297
1871836,1.6000,1.2305
1872336,1.6000,1.2370
1872836,1.6000,1.2370
1873336,1.6000,1.2362
1873836,1.6000,1.2523
1874336,1.6000,1.2636
1874836,1.6000,1.2370
1875336,1.6000,1.2370
1875836,1.6000,1.2370
1876336,1.6000,1.2644
1876836,1.6000,1.2152
1877336,1.6000,1.2370
1877836,1.6000,1.2370
1878336,1.6000,1.2539
1878836,1.6000,1.2652
1879336,1.6000,1.2370
1879836,1.6000,1.2370
1880336,1.6000,1.2531
1880836,1.6000,1.2370
1881336,1.6000,1.2322
1881836,1.6000,1.2370
1882336,1.6000,1.2370
1882836,1.6000,1.2370
1883336,1.6000,1.2370
1883836,1.6000,1.2555
1884336,1.6000,1.2370
1884836,1.6000,1.2370
1885336,1.6000,1.2531
1885836,1.6000,1.2370
1886336,1.6000,1.2370
1886836,1.6000,1.2370
1887336,1.6000,1.2370
1887836,1.6000,1.2370
1888336,1.6000,1.2370
1888836,1.6000,1.2563
1889336,1.6000,1.2370
1889836,1.6000,1.2676
1890336,1.6000,1.2555
1890836,1.6000,1.2370
1891336,1.6000,1.2370
1891836,1.6000,1.2370
1892336,1.6000,1.2539
1892836,1.6000,1.2370
1893336,1.6000,1.2370
1893836,1.6000,1.2370
1894336,1.6000,1.2370
1894836,1.6000,1.2370
1895336,1.6000,1.2370
1895836,1.6000,1.2370
1896336,1.6000,1.2563
1896836,1.6000,1.2370
1897336,1.6000,1.2370
1897836,1.6000,1.2370
1898336,1.6000,1.2588
1898836,1.6000,1.2370
1899336,1.6000,1.2588
1899836,1.6000,1.2588
1900336,1.6000,1.2064
1900836,1.6000,1.2370
1901336,1.6000,1.2370
1901836,1.6000,1.2370
1902336,1.6000,1.2563
1902836,1.6000,1.2370
1903336,1.6000,1.2370
1903836,1.6000,1.2370
1904336,1.6000,1.2370
1904836,1.6000,1.2370
1905336,1.6000,1.2370
1905836,1.6000,1.2370
1906336,1.6000,1.2370
1906836,1.6000,1.2370
1907336,1.6000,1.2370
1907836,1.6000,1.2370
1908336,1.6000,1.2370
1908836,1.6000,1.2354
1909336,1.6000,1.2370
1909836,1.6000,1.2370
1910336,1.6000,1.2370
1910836,1.6000,1.2531
1911336,1.6000,1.2555
1911836,1.6000,1.2507
1912336,1.6000,1.2370
1912836,1.6000,1.2523
1913336,1.6000,1.2547
1913836,1.6000,1.2370
1914336,1.6000,1.2523
1914836,1.6000,1.2370
1915336,1.6000,1.2596
1915836,1.6000,1.2370
1916336,1.6000,1.2370
1916836,1.6000,1.2370
1917336,1.6000,1.2370
1917836,1.6000,1.2563
1918336,1.6000,1.2370
1918836,1.6000,1.2370
1919336,1.6000,1.2370
1919836,1.6000,1.2579
1920336,1.6000,1.2370
1920836,1.6000,1.2563
1921336,1.6000,1.2370
1921836,1.6000,1.2563
1922336,1.6000,1.2370
1922836,1.6000,1.2330
1923336,1.6000,1.2370
1923836,1.6000,1.2563
1924336,1.6000,1.2257
1924836,1.6000,1.2370
1925336,1.6000,1.2370
1925836,1.6000,1.2596
1926336,1.6000,1.2370
1926836,1.6000,1.2579
1927336,1.6000,1.2370
