timestamp_ms,ref_v,u_v,sensor_v_avg,error,p_term,i_term,d_term,sat
25576,1.7000,0.0078,0.8486,0.85143,-12.90163,12.90939,0.00000,0
26076,1.7000,0.0000,0.8502,0.84982,-12.92613,12.91714,0.00000,1
26576,1.7000,0.0355,0.8478,0.85223,-12.88938,12.92490,0.00000,0
27076,1.7000,0.0555,0.8470,0.85304,-12.87712,12.93267,0.00000,0
27576,1.7000,0.0511,0.8478,0.85223,-12.88938,12.94044,0.00000,0
28076,1.7000,0.1079,0.8445,0.85546,-12.84037,12.94822,0.00000,0
28576,1.7000,0.0911,0.8462,0.85385,-12.86487,12.95601,0.00000,0
29076,1.7000,0.0989,0.8462,0.85385,-12.86487,12.96379,0.00000,0
29576,1.7000,0.1067,0.8462,0.85385,-12.86487,12.97157,0.00000,0
30076,1.7000,0.1267,0.8453,0.85465,-12.85262,12.97936,0.00000,0
30576,1.7000,0.1223,0.8462,0.85385,-12.86487,12.98715,0.00000,0
31076,1.7000,0.1423,0.8453,0.85465,-12.85262,12.99493,0.00000,0
31576,1.7000,0.1256,0.8470,0.85304,-12.87712,13.00271,0.00000,0
32076,1.7000,0.1334,0.8470,0.85304,-12.87712,13.01049,0.00000,0
32576,1.7000,0.1411,0.8470,0.85304,-12.87712,13.01826,0.00000,0
33076,1.7000,0.1244,0.8486,0.85143,-12.90163,13.02603,0.00000,0
33576,1.7000,0.1322,0.8486,0.85143,-12.90163,13.03379,0.00000,0
34076,1.7000,0.1277,0.8494,0.85062,-12.91388,13.04155,0.00000,0
34576,1.7000,0.0987,0.8518,0.84821,-12.95064,13.04929,0.00000,0
35076,1.7000,0.1677,0.8478,0.85223,-12.88938,13.05704,0.00000,0
35576,1.7000,0.1754,0.8478,0.85223,-12.88938,13.06481,0.00000,0
36076,1.7000,0.1832,0.8478,0.85223,-12.88938,13.07257,0.00000,0
36576,1.7000,0.2155,0.8462,0.85385,-12.86487,13.08035,0.00000,0
37076,1.7000,0.2110,0.8470,0.85304,-12.87712,13.08813,0.00000,0
37576,1.7000,0.2188,0.8470,0.85304,-12.87712,13.09590,0.00000,0
38076,1.7000,0.1898,0.8494,0.85062,-12.91388,13.10366,0.00000,0
38576,1.7000,0.2220,0.8478,0.85223,-12.88938,13.11142,0.00000,0
39076,1.7000,0.2298,0.8478,0.85223,-12.88938,13.11919,0.00000,0
39576,1.7000,0.2376,0.8478,0.85223,-12.88938,13.12696,0.00000,0
40076,1.7000,0.1963,0.8510,0.84901,-12.93839,13.13471,0.00000,0
40576,1.7000,0.1918,0.8518,0.84821,-12.95064,13.14245,0.00000,0
41076,1.7000,0.1750,0.8534,0.84659,-12.97514,13.15017,0.00000,0
41576,1.7000,0.1827,0.8534,0.84659,-12.97514,13.15788,0.00000,0
42076,1.7000,0.1905,0.8534,0.84659,-12.97514,13.16560,0.00000,0
42576,1.7000,0.1982,0.8534,0.84659,-12.97514,13.17332,0.00000,0
43076,1.7000,0.2304,0.8518,0.84821,-12.95064,13.18104,0.00000,0
43576,1.7000,0.2136,0.8534,0.84659,-12.97514,13.18876,0.00000,0
44076,1.7000,0.2704,0.8502,0.84982,-12.92613,13.19649,0.00000,0
44576,1.7000,0.2658,0.8510,0.84901,-12.93839,13.20424,0.00000,0
45076,1.7000,0.2858,0.8502,0.84982,-12.92613,13.21198,0.00000,0
45576,1.7000,0.3181,0.8486,0.85143,-12.90163,13.21973,0.00000,0
46076,1.7000,0.3381,0.8478,0.85223,-12.88938,13.22749,0.00000,0
46576,1.7000,0.3091,0.8502,0.84982,-12.92613,13.23525,0.00000,0
47076,1.7000,0.3046,0.8510,0.84901,-12.93839,13.24299,0.00000,0
47576,1.7000,0.2878,0.8526,0.84740,-12.96289,13.25072,0.00000,0
48076,1.7000,0.2710,0.8542,0.84579,-12.98739,13.25844,0.00000,0
48576,1.7000,0.2788,0.8542,0.84579,-12.98739,13.26615,0.00000,0
49076,1.7000,0.2374,0.8574,0.84256,-13.03640,13.27384,0.00000,0
49576,1.7000,0.2574,0.8566,0.84337,-13.02415,13.28152,0.00000,0
50076,1.7000,0.2405,0.8582,0.84176,-13.04866,13.28920,0.00000,0
50576,1.7000,0.2237,0.8599,0.84015,-13.07316,13.29687,0.00000,0
51076,1.7000,0.1946,0.8623,0.83773,-13.10992,13.30451,0.00000,0
51576,1.7000,0.2022,0.8623,0.83773,-13.10992,13.31215,0.00000,0
52076,1.7000,0.1854,0.8639,0.83612,-13.13442,13.31978,0.00000,0
52576,1.7000,0.1930,0.8639,0.83612,-13.13442,13.32740,0.00000,0
53076,1.7000,0.2006,0.8639,0.83612,-13.13442,13.33502,0.00000,0
53576,1.7000,0.2327,0.8623,0.83773,-13.10992,13.34264,0.00000,0
54076,1.7000,0.2404,0.8623,0.83773,-13.10992,13.35028,0.00000,0
54576,1.7000,0.2112,0.8647,0.83531,-13.14667,13.35790,0.00000,0
55076,1.7000,0.2188,0.8647,0.83531,-13.14667,13.36552,0.00000,0
55576,1.7000,0.2142,0.8655,0.83451,-13.15893,13.37313,0.00000,0
56076,1.7000,0.2586,0.8631,0.83692,-13.12217,13.38074,0.00000,0
56576,1.7000,0.2539,0.8639,0.83612,-13.13442,13.38837,0.00000,0
57076,1.7000,0.2738,0.8631,0.83692,-13.12217,13.39599,0.00000,0
57576,1.7000,0.2814,0.8631,0.83692,-13.12217,13.40362,0.00000,0
58076,1.7000,0.2646,0.8647,0.83531,-13.14667,13.41124,0.00000,0
58576,1.7000,0.2722,0.8647,0.83531,-13.14667,13.41885,0.00000,0
59076,1.7000,0.2553,0.8663,0.83370,-13.17118,13.42646,0.00000,0
59576,1.7000,0.2996,0.8639,0.83612,-13.13442,13.43407,0.00000,0
60076,1.7000,0.3073,0.8639,0.83612,-13.13442,13.44169,0.00000,0
60576,1.7000,0.3271,0.8631,0.83692,-13.12217,13.44931,0.00000,0
61076,1.7000,0.3103,0.8647,0.83531,-13.14667,13.45693,0.00000,0
61576,1.7000,0.3301,0.8639,0.83612,-13.13442,13.46455,0.00000,0
62076,1.7000,0.3377,0.8639,0.83612,-13.13442,13.47217,0.00000,0
62576,1.7000,0.3454,0.8639,0.83612,-13.13442,13.47979,0.00000,0
63076,1.7000,0.3652,0.8631,0.83692,-13.12217,13.48741,0.00000,0
63576,1.7000,0.3361,0.8655,0.83451,-13.15893,13.49503,0.00000,0
64076,1.7000,0.3560,0.8647,0.83531,-13.14667,13.50264,0.00000,0
64576,1.7000,0.3513,0.8655,0.83451,-13.15893,13.51025,0.00000,0
65076,1.7000,0.3467,0.8663,0.83370,-13.17118,13.51785,0.00000,0
65576,1.7000,0.3543,0.8663,0.83370,-13.17118,13.52545,0.00000,0
66076,1.7000,0.3251,0.8687,0.83128,-13.20794,13.53304,0.00000,0
66576,1.7000,0.3572,0.8671,0.83289,-13.18343,13.54062,0.00000,0
67076,1.7000,0.3525,0.8679,0.83209,-13.19568,13.54821,0.00000,0
67576,1.7000,0.3846,0.8663,0.83370,-13.17118,13.55580,0.00000,0
68076,1.7000,0.3555,0.8687,0.83128,-13.20794,13.56339,0.00000,0
68576,1.7000,0.3630,0.8687,0.83128,-13.20794,13.57096,0.00000,0
69076,1.7000,0.3951,0.8671,0.83289,-13.18343,13.57855,0.00000,0
69576,1.7000,0.3905,0.8679,0.83209,-13.19568,13.58613,0.00000,0
70076,1.7000,0.4103,0.8671,0.83289,-13.18343,13.59372,0.00000,0
70576,1.7000,0.4056,0.8679,0.83209,-13.19568,13.60131,0.00000,0
71076,1.7000,0.4745,0.8639,0.83612,-13.13442,13.60891,0.00000,0
71576,1.7000,0.4576,0.8655,0.83451,-13.15893,13.61652,0.00000,0
72076,1.7000,0.4529,0.8663,0.83370,-13.17118,13.62413,0.00000,0
72576,1.7000,0.4360,0.8679,0.83209,-13.19568,13.63172,0.00000,0
73076,1.7000,0.4436,0.8679,0.83209,-13.19568,13.63930,0.00000,0
73576,1.7000,0.4757,0.8663,0.83370,-13.17118,13.64689,0.00000,0
74076,1.7000,0.4711,0.8671,0.83289,-13.18343,13.65449,0.00000,0
74576,1.7000,0.4909,0.8663,0.83370,-13.17118,13.66208,0.00000,0
75076,1.7000,0.4862,0.8671,0.83289,-13.18343,13.66968,0.00000,0
75576,1.7000,0.4938,0.8671,0.83289,-13.18343,13.67727,0.00000,0
76076,1.7000,0.4647,0.8695,0.83048,-13.22019,13.68485,0.00000,0
76576,1.7000,0.4722,0.8695,0.83048,-13.22019,13.69242,0.00000,0
77076,1.7000,0.5043,0.8679,0.83209,-13.19568,13.69999,0.00000,0
77576,1.7000,0.4996,0.8687,0.83128,-13.20794,13.70757,0.00000,0
78076,1.7000,0.5562,0.8655,0.83451,-13.15893,13.71516,0.00000,0
78576,1.7000,0.5638,0.8655,0.83451,-13.15893,13.72277,0.00000,0
79076,1.7000,0.5469,0.8671,0.83289,-13.18343,13.73037,0.00000,0
79576,1.7000,0.5300,0.8687,0.83128,-13.20794,13.73795,0.00000,0
80076,1.7000,0.5253,0.8695,0.83048,-13.22019,13.74552,0.00000,0
80576,1.7000,0.5329,0.8695,0.83048,-13.22019,13.75309,0.00000,0
81076,1.7000,0.5405,0.8695,0.83048,-13.22019,13.76066,0.00000,0
81576,1.7000,0.5603,0.8687,0.83128,-13.20794,13.76823,0.00000,0
82076,1.7000,0.5434,0.8703,0.82967,-13.23244,13.77580,0.00000,0
82576,1.7000,0.5754,0.8687,0.83128,-13.20794,13.78337,0.00000,0
83076,1.7000,0.5340,0.8719,0.82806,-13.25694,13.79093,0.00000,0
83576,1.7000,0.5538,0.8711,0.82886,-13.24469,13.79848,0.00000,0
84076,1.7000,0.5613,0.8711,0.82886,-13.24469,13.80604,0.00000,0
84576,1.7000,0.5689,0.8711,0.82886,-13.24469,13.81359,0.00000,0
85076,1.7000,0.5887,0.8703,0.82967,-13.23244,13.82115,0.00000,0
85576,1.7000,0.5963,0.8703,0.82967,-13.23244,13.82871,0.00000,0
86076,1.7000,0.6283,0.8687,0.83128,-13.20794,13.83628,0.00000,0
86576,1.7000,0.6237,0.8695,0.83048,-13.22019,13.84385,0.00000,0
87076,1.7000,0.6312,0.8695,0.83048,-13.22019,13.85142,0.00000,0
87576,1.7000,0.6143,0.8711,0.82886,-13.24469,13.85898,0.00000,0
88076,1.7000,0.6709,0.8679,0.83209,-13.19568,13.86655,0.00000,0
88576,1.7000,0.6049,0.8727,0.82725,-13.26920,13.87412,0.00000,0
89076,1.7000,0.6125,0.8727,0.82725,-13.26920,13.88166,0.00000,0
89576,1.7000,0.6323,0.8719,0.82806,-13.25694,13.88920,0.00000,0
90076,1.7000,0.6153,0.8736,0.82645,-13.28145,13.89674,0.00000,0
90576,1.7000,0.5861,0.8760,0.82403,-13.31821,13.90426,0.00000,0
91076,1.7000,0.5691,0.8776,0.82242,-13.34271,13.91176,0.00000,0
91576,1.7000,0.5275,0.8808,0.81919,-13.39172,13.91924,0.00000,0
92076,1.7000,0.5227,0.8816,0.81839,-13.40397,13.92671,0.00000,0
92576,1.7000,0.5302,0.8816,0.81839,-13.40397,13.93417,0.00000,0
93076,1.7000,0.5131,0.8832,0.81678,-13.42848,13.94162,0.00000,0
93576,1.7000,0.5696,0.8800,0.82000,-13.37947,13.94907,0.00000,0
94076,1.7000,0.5771,0.8800,0.82000,-13.37947,13.95655,0.00000,0
94576,1.7000,0.5600,0.8816,0.81839,-13.40397,13.96402,0.00000,0
95076,1.7000,0.5675,0.8816,0.81839,-13.40397,13.97147,0.00000,0
95576,1.7000,0.5995,0.8800,0.82000,-13.37947,13.97894,0.00000,0
96076,1.7000,0.5579,0.8832,0.81678,-13.42848,13.98640,0.00000,0
96576,1.7000,0.6144,0.8800,0.82000,-13.37947,13.99386,0.00000,0
97076,1.7000,0.6341,0.8792,0.82081,-13.36722,14.00133,0.00000,0
97576,1.7000,0.6416,0.8792,0.82081,-13.36722,14.00881,0.00000,0
98076,1.7000,0.6491,0.8792,0.82081,-13.36722,14.01630,0.00000,0
98576,1.7000,0.6566,0.8792,0.82081,-13.36722,14.02378,0.00000,0
99076,1.7000,0.6886,0.8776,0.82242,-13.34271,14.03126,0.00000,0
99576,1.7000,0.6960,0.8776,0.82242,-13.34271,14.03876,0.00000,0
100076,1.7000,0.7158,0.8768,0.82322,-13.33046,14.04626,0.00000,0
100576,1.7000,0.7356,0.8760,0.82403,-13.31821,14.05377,0.00000,0
101076,1.7000,0.7676,0.8744,0.82564,-13.29370,14.06128,0.00000,0
101576,1.7000,0.7629,0.8752,0.82484,-13.30595,14.06880,0.00000,0
102076,1.7000,0.7826,0.8744,0.82564,-13.29370,14.07633,0.00000,0
102576,1.7000,0.7779,0.8752,0.82484,-13.30595,14.08385,0.00000,0
103076,1.7000,0.7609,0.8768,0.82322,-13.33046,14.09136,0.00000,0
103576,1.7000,0.7561,0.8776,0.82242,-13.34271,14.09886,0.00000,0
104076,1.7000,0.7636,0.8776,0.82242,-13.34271,14.10635,0.00000,0
104576,1.7000,0.7834,0.8768,0.82322,-13.33046,14.11385,0.00000,0
105076,1.7000,0.7909,0.8768,0.82322,-13.33046,14.12135,0.00000,0
105576,1.7000,0.7984,0.8768,0.82322,-13.33046,14.12886,0.00000,0
106076,1.7000,0.8182,0.8760,0.82403,-13.31821,14.13636,0.00000,0
106576,1.7000,0.8257,0.8760,0.82403,-13.31821,14.14387,0.00000,0
107076,1.7000,0.8087,0.8776,0.82242,-13.34271,14.15138,0.00000,0
107576,1.7000,0.8039,0.8784,0.82161,-13.35496,14.15887,0.00000,0
108076,1.7000,0.8114,0.8784,0.82161,-13.35496,14.16636,0.00000,0
108576,1.7000,0.8189,0.8784,0.82161,-13.35496,14.17384,0.00000,0
109076,1.7000,0.8019,0.8800,0.82000,-13.37947,14.18132,0.00000,0
109576,1.7000,0.7848,0.8816,0.81839,-13.40397,14.18879,0.00000,0
110076,1.7000,0.7923,0.8816,0.81839,-13.40397,14.19625,0.00000,0
110576,1.7000,0.8120,0.8808,0.81919,-13.39172,14.20371,0.00000,0
111076,1.7000,0.8195,0.8808,0.81919,-13.39172,14.21118,0.00000,0
111576,1.7000,0.8269,0.8808,0.81919,-13.39172,14.21865,0.00000,0
112076,1.7000,0.8344,0.8808,0.81919,-13.39172,14.22611,0.00000,0
112576,1.7000,0.8664,0.8792,0.82081,-13.36722,14.23359,0.00000,0
113076,1.7000,0.9106,0.8768,0.82322,-13.33046,14.24108,0.00000,0
113576,1.7000,0.9304,0.8760,0.82403,-13.31821,14.24858,0.00000,0
114076,1.7000,0.9501,0.8752,0.82484,-13.30595,14.25610,0.00000,0
114576,1.7000,0.9454,0.8760,0.82403,-13.31821,14.26361,0.00000,0
115076,1.7000,0.9407,0.8768,0.82322,-13.33046,14.27112,0.00000,0
115576,1.7000,0.9237,0.8784,0.82161,-13.35496,14.27861,0.00000,0
116076,1.7000,0.9434,0.8776,0.82242,-13.34271,14.28611,0.00000,0
116576,1.7000,0.9509,0.8776,0.82242,-13.34271,14.29360,0.00000,0
117076,1.7000,0.9461,0.8784,0.82161,-13.35496,14.30109,0.00000,0
117576,1.7000,0.9414,0.8792,0.82081,-13.36722,14.30858,0.00000,0
118076,1.7000,0.9121,0.8816,0.81839,-13.40397,14.31605,0.00000,0
118576,1.7000,0.8828,0.8840,0.81597,-13.44073,14.32350,0.00000,0
119076,1.7000,0.8779,0.8848,0.81516,-13.45298,14.33093,0.00000,0
119576,1.7000,0.8976,0.8840,0.81597,-13.44073,14.33836,0.00000,0
120076,1.7000,0.8928,0.8848,0.81516,-13.45298,14.34580,0.00000,0
120576,1.7000,0.9125,0.8840,0.81597,-13.44073,14.35323,0.00000,0
121076,1.7000,0.8832,0.8864,0.81355,-13.47748,14.36065,0.00000,0
121576,1.7000,0.8783,0.8873,0.81275,-13.48974,14.36806,0.00000,0
122076,1.7000,0.8857,0.8873,0.81275,-13.48974,14.37547,0.00000,0
122576,1.7000,0.8931,0.8873,0.81275,-13.48974,14.38288,0.00000,0
123076,1.7000,0.9251,0.8856,0.81436,-13.46523,14.39029,0.00000,0
123576,1.7000,0.9815,0.8824,0.81758,-13.41622,14.39773,0.00000,0
124076,1.7000,0.9644,0.8840,0.81597,-13.44073,14.40518,0.00000,0
124576,1.7000,0.9841,0.8832,0.81678,-13.42848,14.41262,0.00000,0
125076,1.7000,1.0038,0.8824,0.81758,-13.41622,14.42006,0.00000,0
125576,1.7000,1.0358,0.8808,0.81919,-13.39172,14.42752,0.00000,0
126076,1.7000,1.0800,0.8784,0.82161,-13.35496,14.43500,0.00000,0
126576,1.7000,1.0875,0.8784,0.82161,-13.35496,14.44249,0.00000,0
127076,1.7000,1.0705,0.8800,0.82000,-13.37947,14.44997,0.00000,0
127576,1.7000,1.1025,0.8784,0.82161,-13.35496,14.45745,0.00000,0
128076,1.7000,1.1100,0.8784,0.82161,-13.35496,14.46494,0.00000,0
128576,1.7000,1.0807,0.8808,0.81919,-13.39172,14.47241,0.00000,0
129076,1.7000,1.1249,0.8784,0.82161,-13.35496,14.47989,0.00000,0
129576,1.7000,1.1324,0.8784,0.82161,-13.35496,14.48738,0.00000,0
130076,1.7000,1.1154,0.8800,0.82000,-13.37947,14.49486,0.00000,0
130576,1.7000,1.1106,0.8808,0.81919,-13.39172,14.50233,0.00000,0
131076,1.7000,1.0691,0.8840,0.81597,-13.44073,14.50978,0.00000,0
131576,1.7000,1.0642,0.8848,0.81516,-13.45298,14.51721,0.00000,0
132076,1.7000,1.0594,0.8856,0.81436,-13.46523,14.52464,0.00000,0
132576,1.7000,1.0791,0.8848,0.81516,-13.45298,14.53206,0.00000,0
133076,1.7000,1.0620,0.8864,0.81355,-13.47748,14.53949,0.00000,0
133576,1.7000,1.0694,0.8864,0.81355,-13.47748,14.54690,0.00000,0
134076,1.7000,1.0523,0.8881,0.81194,-13.50199,14.55431,0.00000,0
134576,1.7000,1.0352,0.8897,0.81033,-13.52649,14.56170,0.00000,0
135076,1.7000,1.0671,0.8881,0.81194,-13.50199,14.56909,0.00000,0
135576,1.7000,1.0622,0.8889,0.81114,-13.51424,14.57649,0.00000,0
136076,1.7000,1.1064,0.8864,0.81355,-13.47748,14.58389,0.00000,0
136576,1.7000,1.1138,0.8864,0.81355,-13.47748,14.59131,0.00000,0
137076,1.7000,1.1458,0.8848,0.81516,-13.45298,14.59873,0.00000,0
137576,1.7000,1.1287,0.8864,0.81355,-13.47748,14.60615,0.00000,0
138076,1.7000,1.1361,0.8864,0.81355,-13.47748,14.61357,0.00000,0
138576,1.7000,1.1435,0.8864,0.81355,-13.47748,14.62098,0.00000,0
139076,1.7000,1.1509,0.8864,0.81355,-13.47748,14.62840,0.00000,0
139576,1.7000,1.1461,0.8873,0.81275,-13.48974,14.63581,0.00000,0
140076,1.7000,1.1412,0.8881,0.81194,-13.50199,14.64321,0.00000,0
140576,1.7000,1.1609,0.8873,0.81275,-13.48974,14.65062,0.00000,0
141076,1.7000,1.1805,0.8864,0.81355,-13.47748,14.65803,0.00000,0
141576,1.7000,1.1880,0.8864,0.81355,-13.47748,14.66544,0.00000,0
142076,1.7000,1.2321,0.8840,0.81597,-13.44073,14.67287,0.00000,0
142576,1.7000,1.2396,0.8840,0.81597,-13.44073,14.68030,0.00000,0
143076,1.7000,1.2470,0.8840,0.81597,-13.44073,14.68774,0.00000,0
143576,1.7000,1.2544,0.8840,0.81597,-13.44073,14.69518,0.00000,0
144076,1.7000,1.2496,0.8848,0.81516,-13.45298,14.70261,0.00000,0
144576,1.7000,1.2571,0.8848,0.81516,-13.45298,14.71004,0.00000,0
145076,1.7000,1.2645,0.8848,0.81516,-13.45298,14.71747,0.00000,0
145576,1.7000,1.2719,0.8848,0.81516,-13.45298,14.72490,0.00000,0
146076,1.7000,1.2548,0.8864,0.81355,-13.47748,14.73232,0.00000,0
146576,1.7000,1.2377,0.8881,0.81194,-13.50199,14.73973,0.00000,0
147076,1.7000,1.2206,0.8897,0.81033,-13.52649,14.74712,0.00000,0
147576,1.7000,1.2280,0.8897,0.81033,-13.52649,14.75451,0.00000,0
148076,1.7000,1.2354,0.8897,0.81033,-13.52649,14.76189,0.00000,0
148576,1.7000,1.2550,0.8889,0.81114,-13.51424,14.76928,0.00000,0
149076,1.7000,1.2624,0.8889,0.81114,-13.51424,14.77667,0.00000,0
149576,1.7000,1.2943,0.8873,0.81275,-13.48974,14.78407,0.00000,0
150076,1.7000,1.2772,0.8889,0.81114,-13.51424,14.79147,0.00000,0
150576,1.7000,1.2969,0.8881,0.81194,-13.50199,14.79887,0.00000,0
151076,1.7000,1.3043,0.8881,0.81194,-13.50199,14.80627,0.00000,0
151576,1.7000,1.3484,0.8856,0.81436,-13.46523,14.81368,0.00000,0
152076,1.7000,1.3191,0.8881,0.81194,-13.50199,14.82109,0.00000,0
152576,1.7000,1.3265,0.8881,0.81194,-13.50199,14.82849,0.00000,0
153076,1.7000,1.3339,0.8881,0.81194,-13.50199,14.83589,0.00000,0
153576,1.7000,1.3413,0.8881,0.81194,-13.50199,14.84329,0.00000,0
154076,1.7000,1.3487,0.8881,0.81194,-13.50199,14.85069,0.00000,0
154576,1.7000,1.3438,0.8889,0.81114,-13.51424,14.85809,0.00000,0
155076,1.7000,1.4125,0.8848,0.81516,-13.45298,14.86550,0.00000,0
155576,1.7000,1.3954,0.8864,0.81355,-13.47748,14.87292,0.00000,0
156076,1.7000,1.4151,0.8856,0.81436,-13.46523,14.88034,0.00000,0
156576,1.7000,1.4225,0.8856,0.81436,-13.46523,14.88776,0.00000,0
157076,1.7000,1.4545,0.8840,0.81597,-13.44073,14.89519,0.00000,0
157576,1.7000,1.4619,0.8840,0.81597,-13.44073,14.90263,0.00000,0
158076,1.7000,1.4816,0.8832,0.81678,-13.42848,14.91007,0.00000,0
158576,1.7000,1.4523,0.8856,0.81436,-13.46523,14.91750,0.00000,0
159076,1.7000,1.4597,0.8856,0.81436,-13.46523,14.92492,0.00000,0
159576,1.7000,1.4794,0.8848,0.81516,-13.45298,14.93235,0.00000,0
160076,1.7000,1.4500,0.8873,0.81275,-13.48974,14.93977,0.00000,0
160576,1.7000,1.4329,0.8889,0.81114,-13.51424,14.94717,0.00000,0
161076,1.7000,1.4158,0.8905,0.80952,-13.53875,14.95455,0.00000,0
161576,1.7000,1.3864,0.8929,0.80711,-13.57550,14.96192,0.00000,0
162076,1.7000,1.3938,0.8929,0.80711,-13.57550,14.96927,0.00000,0
162576,1.7000,1.3521,0.8961,0.80388,-13.62451,14.97661,0.00000,0
163076,1.7000,1.3349,0.8977,0.80227,-13.64902,14.98393,0.00000,0
163576,1.7000,1.3545,0.8969,0.80308,-13.63676,14.99125,0.00000,0
164076,1.7000,1.3495,0.8977,0.80227,-13.64902,14.99857,0.00000,0
164576,1.7000,1.3446,0.8985,0.80147,-13.66127,15.00587,0.00000,0
165076,1.7000,1.3274,0.9001,0.79985,-13.68577,15.01317,0.00000,0
165576,1.7000,1.3347,0.9001,0.79985,-13.68577,15.02046,0.00000,0
166076,1.7000,1.3542,0.8993,0.80066,-13.67352,15.02775,0.00000,0
166576,1.7000,1.3493,0.9001,0.79985,-13.68577,15.03505,0.00000,0
167076,1.7000,1.3688,0.8993,0.80066,-13.67352,15.04234,0.00000,0
167576,1.7000,1.4374,0.8953,0.80469,-13.61226,15.04966,0.00000,0
168076,1.7000,1.4570,0.8945,0.80549,-13.60001,15.05700,0.00000,0
168576,1.7000,1.4888,0.8929,0.80711,-13.57550,15.06434,0.00000,0
169076,1.7000,1.5207,0.8913,0.80872,-13.55100,15.07171,0.00000,0
169576,1.7000,1.5281,0.8913,0.80872,-13.55100,15.07908,0.00000,0
170076,1.7000,1.5722,0.8889,0.81114,-13.51424,15.08646,0.00000,0
170576,1.7000,1.5796,0.8889,0.81114,-13.51424,15.09385,0.00000,0
171076,1.7000,1.5747,0.8897,0.81033,-13.52649,15.10124,0.00000,0
171576,1.7000,1.5699,0.8905,0.80952,-13.53875,15.10862,0.00000,0
172076,1.7000,1.5527,0.8921,0.80791,-13.56325,15.11599,0.00000,0
172576,1.7000,1.5601,0.8921,0.80791,-13.56325,15.12336,0.00000,0
173076,1.7000,1.5675,0.8921,0.80791,-13.56325,15.13072,0.00000,0
173576,1.7000,1.5626,0.8929,0.80711,-13.57550,15.13808,0.00000,0
174076,1.7000,1.5332,0.8953,0.80469,-13.61226,15.14543,0.00000,0
174576,1.7000,1.5528,0.8945,0.80549,-13.60001,15.15276,0.00000,0
175076,1.7000,1.5601,0.8945,0.80549,-13.60001,15.16010,0.00000,0
175576,1.7000,1.5307,0.8969,0.80308,-13.63676,15.16743,0.00000,0
176076,1.7000,1.5625,0.8953,0.80469,-13.61226,15.17476,0.00000,0
176576,1.7000,1.5698,0.8953,0.80469,-13.61226,15.18209,0.00000,0
177076,1.7000,1.5772,0.8953,0.80469,-13.61226,15.18943,0.00000,0
177576,1.7000,1.5477,0.8977,0.80227,-13.64902,15.19675,0.00000,0
178076,1.7000,1.5183,0.9001,0.79985,-13.68577,15.20405,0.00000,0
178576,1.7000,1.5011,0.9018,0.79824,-13.71028,15.21134,0.00000,0
179076,1.7000,1.5083,0.9018,0.79824,-13.71028,15.21861,0.00000,0
179576,1.7000,1.5156,0.9018,0.79824,-13.71028,15.22589,0.00000,0
180076,1.7000,1.5106,0.9026,0.79744,-13.72253,15.23316,0.00000,0
180576,1.7000,1.5669,0.8993,0.80066,-13.67352,15.24044,0.00000,0
181076,1.7000,1.5742,0.8993,0.80066,-13.67352,15.24774,0.00000,0
181576,1.7000,1.5693,0.9001,0.79985,-13.68577,15.25503,0.00000,0
182076,1.7000,1.5643,0.9010,0.79905,-13.69803,15.26232,0.00000,0
182576,1.7000,1.5838,0.9001,0.79985,-13.68577,15.26960,0.00000,0
183076,1.7000,1.6401,0.8969,0.80308,-13.63676,15.27691,0.00000,0
183576,1.7000,1.6720,0.8953,0.80469,-13.61226,15.28423,0.00000,0
184076,1.7000,1.6916,0.8945,0.80549,-13.60001,15.29157,0.00000,0
184576,1.7000,1.7112,0.8937,0.80630,-13.58776,15.29892,0.00000,0
185076,1.7000,1.6817,0.8961,0.80388,-13.62451,15.30625,0.00000,0
185576,1.7000,1.6891,0.8961,0.80388,-13.62451,15.31358,0.00000,0
186076,1.7000,1.6841,0.8969,0.80308,-13.63676,15.32090,0.00000,0
186576,1.7000,1.6915,0.8969,0.80308,-13.63676,15.32822,0.00000,0
187076,1.7000,1.6865,0.8977,0.80227,-13.64902,15.33554,0.00000,0
187576,1.7000,1.6938,0.8977,0.80227,-13.64902,15.34285,0.00000,0
188076,1.7000,1.7011,0.8977,0.80227,-13.64902,15.35016,0.00000,0
188576,1.7000,1.7207,0.8969,0.80308,-13.63676,15.35748,0.00000,0
189076,1.7000,1.7403,0.8961,0.80388,-13.62451,15.36480,0.00000,0
189576,1.7000,1.7599,0.8953,0.80469,-13.61226,15.37213,0.00000,0
190076,1.7000,1.7672,0.8953,0.80469,-13.61226,15.37947,0.00000,0
190576,1.7000,1.7868,0.8945,0.80549,-13.60001,15.38680,0.00000,0
191076,1.7000,1.7819,0.8953,0.80469,-13.61226,15.39414,0.00000,0
191576,1.7000,1.7892,0.8953,0.80469,-13.61226,15.40147,0.00000,0
192076,1.7000,1.8088,0.8945,0.80549,-13.60001,15.40881,0.00000,0
192576,1.7000,1.8407,0.8929,0.80711,-13.57550,15.41616,0.00000,0
193076,1.7000,1.8358,0.8937,0.80630,-13.58776,15.42351,0.00000,0
193576,1.7000,1.8309,0.8945,0.80549,-13.60001,15.43086,0.00000,0
194076,1.7000,1.8137,0.8961,0.80388,-13.62451,15.43819,0.00000,0
194576,1.7000,1.8088,0.8969,0.80308,-13.63676,15.44551,0.00000,0
195076,1.7000,1.8651,0.8937,0.80630,-13.58776,15.45285,0.00000,0
